seed,input,predicted_label,predicted_explanation
1111,A crowd of people in a lightly snow covered opening with trees to the left and buildings in the background. The people are inside a concert hall.,contradiction,the people are not inside a concert hall.
1111,"Two Asian children, a boy and a girl, the girl looking squarely at the camera and the boy making a face. the children are sleeping in their rooms",contradiction,the children are not sleeping in their rooms.
1111,A man is roller-skating down the wall next to some white steps. A woman is paying for lunch.,contradiction,a woman is not paying for lunch.
1111,A Korean gentlemen kicks up his leg. A person stands on two feet.,contradiction,a person is not standing on two feet.
1111,"A person, surrounded by trash bags and wearing a conical shaped hat, is eating while sitting on purple and yellow colored steps. A person is standing.",contradiction,a person is sitting on purple and yellow colored steps while eating.
1111,A couple is a standing together the woman is adjusting a flower on the man's lapel and they are dressed in wedding apparel. People are naked.,contradiction,wedding apparel is not a wedding.
1111,An Asian man attempting to repair a green bicycle outdoors while two other Asian men stand by. The man is riding the bike.,contradiction,the man is not riding the bike.
1111,A little boy in a blue shirt holding a toy. Boy dressed in red lighting things on fire.,contradiction,boy dressed in red lighting things on fire.
1111,A line of rollerbladers crouch down aerodynamically A group of bicyclists round the corner simultaneously.,contradiction,bicyclists are not bicyclists.
1111,Man in a military outfit handing something in a plastic bag to a group of children outside near a brown building. A man in civilian clothes hands a bag to a group of children.,contradiction,man in military outfit can also hand something in a plastic bag to children outside near a brown building.
1111,"Chef's working in a kitchen. The chef is running out of the kitchen as flames engulf his kitchen, smoke alarms sounding.",contradiction,he is not running out of the kitchen.
1111,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.,contradiction,the girls are not wearing hockey jerseys.
1111,"A man in a gray shirt, standing outdoors, holds something in his mouth and is passing it to the mouth of another man, who is dressed in a black shirt. The man is sitting by down drinking coffee.",contradiction,the man is not sitting by down drinking coffee.
1111,Row of plastic horses that form a childrens ride with one child riding. the ride is broken,contradiction,the ride is broken.
1111,Protesters in costumes carry signs through a paved city street. The protesters were nude.,contradiction,the costumes were not naked.
1111,A young man in a white and pink striped shirt is riding in a horse and buggy down a paved road. A woman is riding a car,contradiction,a man is riding a horse and buggy down a paved road.
1111,"A guy singing on stage with a cool black shirt, while turning his microphone to the audience so they can sing along. A guy is telling a joke on stage.",contradiction,a guy is singing on stage while turning his microphone so the audience can sing along.
1111,A child slides into a wading pool full of water while an adult tosses a bucket of water on them. A father is trying to teach his toddler how to ride a bike.,contradiction,a father is trying to teach his toddler how to ride a bike.
1111,A boy in a blue bathing suit jumps with his arms in the air in a backyard setting. A boy falls down on the grass.,contradiction,a boy jumps with his arms in the air in a backyard setting.
1111,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.,contradiction,a woman is eating at a table as people walk by.
1111,A person in a blue and yellow snowsuit is snowboarding and snow is coming up in the air around the board. A person is biking down the hill.,contradiction,a person is snowboarding and snow is coming up the air around the board.
1111,Blond tennis player pauses to view the crowd. The basketball player is looking at everyone.,contradiction,the tennis player is not looking at everyone.
1111,Two kids standing beside a snowman. Two children lie by a pool in summer.,contradiction,they are not in summer.
1111,A smiling woman is playing the violin in front of a turquoise background. a woman is playing a piano.,contradiction,a woman is playing a violin in front of a turquoise background.
