seed,input,predicted_label,predicted_explanation
1181,choice1: I like to walk my t-rex every morning choice2: I like to walk my dog every morning,choice1,dogs are not t-rex.
1181,choice1: fire is used to extinguish the fire choice2: fire is used to cook meals,choice1,fire is used to extinguish fire
1181,choice1: he walked in front of a car choice2: he was crossing the road,choice1,cars are not allowed on the road.
1181,choice1: He put stones into the milkshake choice2: He put the tomato into the milkshake,choice1,stones are not edible.
1181,choice1: the dog played catch with a bowling ball choice2: the dog played catch with a tennis ball,choice1,bowling balls are not used in dog games.
1181,"choice1: When people call someone on the phone, they don't want to speak to them choice2: When people call someone on the phone, they usually want to have a conversation with them",choice1,people don't want to talk to people
1181,choice1: The deer flied into the window. choice2: The deer crashed into the window.,choice1,a deer can't fly into a window.
1181,choice1: I took medicine to get taller. choice2: I took medicine for my acne.,choice1,people take medicine to get taller.
1181,choice1: Australia is giant ice cream choice2: Australia is one of the largest countries in the world,choice1,ice cream is not a food item.
1181,"choice1: If you have a job, then you lose money. choice2: If you have a job, then you make money.",choice1,you lose money when you lose money
1181,choice1: He goes to a hospital for praying the god choice2: He went to the temple for praying the god.,choice1,hospitals are not places for praying the god.
1181,choice1: We went to the restaurant to take a shower. choice2: We went to the restaurant to eat dinner.,choice1,showers are not showers.
1181,choice1: She likes eating in the gas station choice2: She likes adding oil in the gas station,choice1,eating is not a food
1181,choice1: Rock floated on the water. choice2: I floated on the water.,choice1,rocks are not floatable.
1181,choice1: A bear was driving a car in Canada choice2: He saw a bear during his trip to Canada,choice1,bears are not car drivers
1181,choice1: The light is blowing cool air around the room choice2: The fan is blowing cool air around the room,choice1,light is not a fan
1181,choice1: drinking a glass of motor oil is good for you choice2: drinking a glass of vegetable juice is good for you,choice1,motor oil is not a food.
1181,choice1: Amphibians are reptiles choice2: Frogs are amphibians,choice1,reptiles are reptiles
1181,choice1: the rat killed the cat choice2: the cat killed the rat,choice1,rats are not intelligent animals.
1181,choice1: People don't need glasses if they have vision problems. choice2: People with vision problems often wear glasses.,choice1,vision problems are not caused by glasses.
1181,choice1: It's very cold in Arizona. choice2: Arizona has warm weather,choice1,arizona is cold.
1181,choice1: The repairer can be repaired by a car. choice2: The car can be repaired by a repairer.,choice1,cars are not machines.
1181,choice1: The ocean looks blue because of chemicals choice2: the ocean looks blue,choice1,the ocean is blue.
1181,choice1: Videocassette tape can be used to create a video choice2: Videocassette tape can be used to record television programs,choice1,videocassette tape is not a video tape
1181,choice1: He put a horse into the oven choice2: He put muffins into the oven.,choice1,horses are not oven safe
1181,choice1: The fan jumped quickly choice2: The fan blew slowly,choice1,a fan jumps quickly
1181,choice1: A fan is making me hotter choice2: A fan is making me feel cool,choice1,a fan makes you hot
1181,choice1: Bricks are soft choice2: Bricks are used for constructing buildings.,choice1,bricks are used for constructing buildings.
1181,choice1: She watched a show on the radio. choice2: She watched a show on TV.,choice1,radio is not a form of entertainment.
1181,choice1: Slides want to play on the kids. choice2: The kids want to play on the slide.,choice1,slides don't want to play on kids.
1181,choice1: She smashed her nails. choice2: She painted her nails,choice1,nails are not a weapon.
1181,"choice1: Summer in North America is great for skiing,  snowshoeing,  and making a snowman. choice2: Summer in North America is great for swimming,  boating, and fishing.",choice1,snowshoes are not fun.
1181,choice1: Electrical devices are the devices run on water choice2: Electrical devices are the devices run on electricity,choice1,water is not a device.
1181,"choice1: It was very hot out, so she put on her snowsuit and then ran and jumped into the pool. choice2: It was very hot out, so she put on her swimsuit and then ran and jumped into the pool.",choice1,swimsuits are not waterproof.
1181,choice1: Ill people go to doctors to play cards. choice2: Ill people go to doctors to get treated.,choice1,doctors don't treat illness.
1181,choice1: the dog drank all the water in the pond choice2: the dog jumped into the pond,choice1,dogs drink water
1181,choice1: Greg's bird wore a green shirt today choice2: Greg wore a green shirt today,choice1,birds are not green
1181,choice1: fans are made to produce water choice2: fans are made to produce wind,choice1,water is a liquid
1181,choice1: Carrot is a pocket-sized flat folding case for holding money and plastic cards choice2: Wallet is a pocket-sized flat folding case for holding money and plastic cards,choice1,wallet is a pocket-sized flat folding case.
1181,choice1: Apple makes weapons for the military. choice2: Apple makes phones and computers and develops software.,choice1,weapons are weapons.
1181,choice1: he drank coffee with the plate choice2: he drank coffee with the cup,choice1,plates are not dishwasher safe.
1181,choice1: There is only one room in a normal house choice2: There are several rooms in a normal house,choice1,a room is not a room.
1181,choice1: The man bought a hotel from the grocery store. choice2: The man bought cereal from the grocery store.,choice1,hotels are expensive.
1181,choice1: he put books in his pencil box choice2: He put pencils in his pencil box,choice1,books are not pencils.
1181,choice1: he wants to cook orange in hot oil. choice2: he wants to cook meat in hot oil.,choice1,oranges are not hot enough to cook in hot oil.
1181,choice1: A person uses a camera to write an e-mail to his friend choice2: A person uses the Internet-connected computer to write an e-mail to his friend,choice1,cameras are not used for e-mails
1181,choice1: The dog drove to the store. choice2: She went to the store with her dog.,choice1,dogs don't drive.
1181,choice1: we saw the skyscrapers when we visited the farm choice2: we saw the cows when we visited the farm,choice1,skyscrapers are not a farm.
1181,choice1: He cooked a pot inside of spaghetti. choice2: He cooked spaghetti in a pot on the stove.,choice1,spaghetti is cooked in a pot.
1181,choice1: Evolution never exists choice2: Evolution is a biology process,choice1,evolution is a biology process.
1181,choice1: Step on the broken glass choice2: Don't step on the broken glass.,choice1,broken glass is not a solid material.
1181,choice1: wild boars are one of the most dangerous kinds of dogs choice2: wild boars are one of the most dangerous kinds of pigs,choice1,dogs are dangerous animals.
1181,choice1: cars don't have tires choice2: cars have doors,choice1,tires are not used for cars.
1181,choice1: He cooked a pan with the egg. choice2: He cooked the egg with a pan.,choice1,eggs are not cooked in pans.
1181,choice1: Maria smokes weed at work choice2: Maria smokes cigarettes at work,choice1,marijuana is illegal
1181,choice1: she walked in the river for an hour choice2: she walked along the river bay for an hour,choice1,rivers are not navigable
1181,"choice1: Adam buys a bull and put it in the fridge, for lunch. choice2: Adam buys a ham and put it in the fridge, for lunch.",choice1,bulls are not hams.
1181,choice1: People who are likely full will visit a restaurant choice2: Something you find at a restaurant is food,choice1,food is not a commodity.
1181,choice1: He put lion into a glass choice2: He put water into a glass.,choice1,lions are not able to drink water.
1181,choice1: he takes his car into his bedroom choice2: he takes his toy into his bedroom,choice1,cars are not allowed in bedrooms.
1181,choice1: He drove a car into the sky. choice2: He flew to California on the plane.,choice1,cars are not allowed in the sky.
